State,County,Fips,Year,FIRate ,NumberFIIndividuals ,ChildFIRate,NumberFIChildren,CostPerMeal 
TX,"Jones County, Texas",48253,2020,13.80%,"2,740",18.40%,640,$2.97 
TX,"Karnes County, Texas",48255,2020,13.20%,"2,060",20.20%,680,$2.77 
TX,"Kaufman County, Texas",48257,2020,12.40%,"16,130",17.50%,"6,320",$3.06 
TX,"Kendall County, Texas",48259,2020,10.30%,"4,700",10.40%,"1,110",$3.26 
TX,"Kenedy County, Texas",48261,2020,10.90%,40,18.80%,20,$2.92 
TX,"Kent County, Texas",48263,2020,14.10%,100,15.90%,30,$2.97 
TX,"Kerr County, Texas",48265,2020,14.70%,"7,690",21.50%,"2,160",$2.81 
TX,"Kimble County, Texas",48267,2020,16.80%,730,24.00%,190,$2.81 
TX,"King County, Texas",48269,2020,23.20%,60,15.00%,10,$2.97 
TX,"Kinney County, Texas",48271,2020,16.20%,600,28.90%,130,$2.39 
TX,"Kleberg County, Texas",48273,2020,17.90%,"5,490",27.30%,"2,050",$2.92 
TX,"Knox County, Texas",48275,2020,13.30%,490,19.30%,180,$2.97 
TX,"Lamar County, Texas",48277,2020,18.10%,"9,020",25.10%,"2,970",$2.86 
TX,"Lamb County, Texas",48279,2020,15.20%,"1,980",21.10%,760,$3.01 
TX,"Lampasas County, Texas",48281,2020,14.30%,"3,020",15.70%,700,$2.71 
TX,"La Salle County, Texas",48283,2020,14.10%,"1,060",20.90%,330,$2.49 
TX,"Lavaca County, Texas",48285,2020,12.40%,"2,480",17.10%,810,$2.75 
TX,"Lee County, Texas",48287,2020,12.00%,"2,050",17.60%,660,$3.17 
TX,"Leon County, Texas",48289,2020,17.40%,"3,010",24.40%,950,$2.89 
TX,"Liberty County, Texas",48291,2020,16.70%,"14,420",23.90%,"5,480",$2.86 
TX,"Limestone County, Texas",48293,2020,16.50%,"3,860",25.50%,"1,330",$2.89 
TX,"Lipscomb County, Texas",48295,2020,13.00%,430,17.30%,160,$3.09 
TX,"Live Oak County, Texas",48297,2020,17.00%,"2,070",24.20%,590,$2.82 
TX,"Llano County, Texas",48299,2020,14.70%,"3,150",19.70%,630,$2.19 
TX,"Loving County, Texas",48301,2020,24.30%,30,22.60%,10,$3.24 
TX,"Lubbock County, Texas",48303,2020,14.90%,"45,900",19.70%,"14,490",$3.24 
TX,"Lynn County, Texas",48305,2020,15.40%,910,20.90%,330,$3.24 
TX,"McCulloch County, Texas",48307,2020,16.60%,"1,320",23.20%,410,$3.00 
TX,"McLennan County, Texas",48309,2020,15.40%,"39,140",22.40%,"13,970",$2.70 
TX,"McMullen County, Texas",48311,2020,9.30%,70,14.70%,30,$2.74 
TX,"Madison County, Texas",48313,2020,13.60%,"1,950",19.80%,610,$3.00 
TX,"Marion County, Texas",48315,2020,18.10%,"1,800",29.90%,540,$2.97 
TX,"Martin County, Texas",48317,2020,11.70%,660,17.40%,310,$3.00 
TX,"Mason County, Texas",48319,2020,12.20%,520,11.80%,120,$2.50 
TX,"Matagorda County, Texas",48321,2020,17.40%,"6,400",27.20%,"2,600",$2.88 
TX,"Maverick County, Texas",48323,2020,20.10%,"11,660",31.60%,"5,740",$2.24 
TX,"Medina County, Texas",48325,2020,12.20%,"6,180",17.80%,"2,090",$2.91 
TX,"Menard County, Texas",48327,2020,16.80%,350,20.70%,80,$2.81 
TX,"Midland County, Texas",48329,2020,12.10%,"20,680",17.30%,"8,490",$3.00 
TX,"Milam County, Texas",48331,2020,15.50%,"3,850",22.00%,"1,320",$3.04 
TX,"Mills County, Texas",48333,2020,13.40%,650,16.20%,140,$3.00 
TX,"Mitchell County, Texas",48335,2020,13.30%,"1,100",18.00%,310,$2.95 
TX,"Montague County, Texas",48337,2020,16.40%,"3,210",21.30%,940,$3.13 
TX,"Montgomery County, Texas",48339,2020,12.50%,"73,560",15.70%,"24,340",$3.17 
TX,"Moore County, Texas",48341,2020,10.30%,"2,180",15.00%,"1,010",$2.84 
TX,"Morris County, Texas",48343,2020,18.90%,"2,340",29.70%,850,$2.73 
TX,"Motley County, Texas",48345,2020,13.30%,180,16.70%,50,$2.94 
TX,"Nacogdoches County, Texas",48347,2020,18.60%,"12,130",26.80%,"4,050",$3.04 
TX,"Navarro County, Texas",48349,2020,15.40%,"7,600",21.40%,"2,810",$2.75 
TX,"Newton County, Texas",48351,2020,20.80%,"2,860",31.40%,860,$2.90 
TX,"Nolan County, Texas",48353,2020,15.60%,"2,320",21.80%,840,$2.97 
TX,"Nueces County, Texas",48355,2020,15.20%,"55,000",23.30%,"20,690",$2.84 
TX,"Ochiltree County, Texas",48357,2020,12.80%,"1,270",17.60%,550,$2.80 
TX,"Oldham County, Texas",48359,2020,12.20%,260,13.50%,100,$3.39 
TX,"Orange County, Texas",48361,2020,17.00%,"14,220",23.40%,"4,880",$2.99 
TX,"Palo Pinto County, Texas",48363,2020,15.90%,"4,580",20.90%,"1,400",$2.93 
TX,"Panola County, Texas",48365,2020,16.00%,"3,720",23.70%,"1,280",$2.82 
TX,"Parker County, Texas",48367,2020,12.10%,"16,790",13.30%,"4,550",$3.25 
TX,"Parmer County, Texas",48369,2020,10.60%,"1,020",15.20%,420,$3.29 
TX,"Pecos County, Texas",48371,2020,13.70%,"2,150",20.00%,780,$2.82 
TX,"Polk County, Texas",48373,2020,18.20%,"9,150",27.30%,"2,770",$2.87 
TX,"Potter County, Texas",48375,2020,16.10%,"19,010",21.90%,"7,100",$2.96 
TX,"Presidio County, Texas",48377,2020,28.70%,"1,950",44.10%,800,$2.82 
TX,"Rains County, Texas",48379,2020,14.90%,"1,790",17.00%,390,$3.10 
TX,"Randall County, Texas",48381,2020,11.90%,"16,120",13.90%,"4,530",$3.39 
TX,"Reagan County, Texas",48383,2020,12.00%,450,18.50%,210,$2.81 
TX,"Real County, Texas",48385,2020,21.30%,730,32.30%,250,$2.40 
TX,"Red River County, Texas",48387,2020,17.10%,"2,070",22.90%,550,$2.86 
TX,"Reeves County, Texas",48389,2020,11.90%,"1,850",19.70%,680,$2.82 
TX,"Refugio County, Texas",48391,2020,15.80%,"1,110",25.60%,420,$3.10 
TX,"Roberts County, Texas",48393,2020,12.80%,100,14.90%,30,$3.21 
TX,"Robertson County, Texas",48395,2020,14.30%,"2,440",21.40%,870,$2.83 
TX,"Rockwall County, Texas",48397,2020,8.80%,"8,920",10.70%,"2,930",$3.31 
TX,"Runnels County, Texas",48399,2020,13.80%,"1,420",19.90%,490,$2.81 
TX,"Rusk County, Texas",48401,2020,13.50%,"7,310",20.20%,"2,420",$2.88 
TX,"Sabine County, Texas",48403,2020,20.80%,"2,180",29.20%,560,$2.95 
TX,"San Augustine County, Texas",48405,2020,23.00%,"1,900",34.30%,560,$2.96 
TX,"San Jacinto County, Texas",48407,2020,16.50%,"4,710",21.40%,"1,330",$3.40 
TX,"San Patricio County, Texas",48409,2020,16.20%,"10,840",25.40%,"4,570",$2.88 
TX,"San Saba County, Texas",48411,2020,14.30%,860,22.60%,270,$2.71 
TX,"Schleicher County, Texas",48413,2020,13.60%,390,17.10%,130,$2.81 
TX,"Scurry County, Texas",48415,2020,14.10%,"2,390",19.20%,810,$2.95 
TX,"Shackelford County, Texas",48417,2020,14.20%,470,18.20%,140,$2.97 
TX,"Shelby County, Texas",48419,2020,17.80%,"4,500",28.10%,"1,860",$2.96 
TX,"Sherman County, Texas",48421,2020,11.70%,350,17.20%,120,$2.84 
TX,"Smith County, Texas",48423,2020,14.30%,"32,930",20.40%,"11,540",$3.08 
TX,"Somervell County, Texas",48425,2020,15.10%,"1,350",17.00%,340,$3.11 
TX,"Starr County, Texas",48427,2020,23.60%,"15,100",37.30%,"7,850",$2.72 
TX,"Stephens County, Texas",48429,2020,17.00%,"1,590",22.70%,480,$2.93 
TX,"Sterling County, Texas",48431,2020,7.60%,100,10.90%,40,$2.95 
TX,"Stonewall County, Texas",48433,2020,12.50%,180,14.80%,60,$2.97 
TX,"Sutton County, Texas",48435,2020,13.60%,520,21.00%,220,$2.81 
TX,"Swisher County, Texas",48437,2020,17.60%,"1,300",25.40%,470,$2.94 
TX,"Tarrant County, Texas",48439,2020,13.10%,"272,440",19.90%,"108,870",$3.16 
TX,"Taylor County, Texas",48441,2020,14.90%,"20,460",19.70%,"6,720",$2.97 
TX,"Terrell County, Texas",48443,2020,9.10%,80,17.20%,20,$2.39 
TX,"Terry County, Texas",48445,2020,17.20%,"2,140",26.30%,900,$3.01 
TX,"Throckmorton County, Texas",48447,2020,18.40%,280,25.40%,80,$2.97 
TX,"Titus County, Texas",48449,2020,14.30%,"4,680",21.70%,"2,060",$2.73 
TX,"Tom Green County, Texas",48451,2020,13.50%,"15,990",18.80%,"5,300",$2.81 
TX,"Travis County, Texas",48453,2020,12.60%,"158,120",15.50%,"42,030",$3.48 
TX,"Trinity County, Texas",48455,2020,19.20%,"2,830",28.60%,840,$2.73 
TX,"Tyler County, Texas",48457,2020,19.70%,"4,240",28.60%,"1,180",$2.89 
TX,"Upshur County, Texas",48459,2020,16.80%,"6,970",22.20%,"2,190",$2.98 
TX,"Upton County, Texas",48461,2020,9.90%,360,17.10%,180,$2.82 
TX,"Uvalde County, Texas",48463,2020,15.80%,"4,250",24.10%,"1,730",$2.40 
TX,"Val Verde County, Texas",48465,2020,15.10%,"7,420",22.60%,"3,130",$2.39 
TX,"Van Zandt County, Texas",48467,2020,14.80%,"8,290",18.70%,"2,420",$3.10 
TX,"Victoria County, Texas",48469,2020,15.30%,"14,120",22.40%,"5,240",$2.60 
TX,"Walker County, Texas",48471,2020,15.10%,"10,900",22.80%,"2,430",$3.00 
TX,"Waller County, Texas",48473,2020,13.00%,"6,950",20.80%,"2,680",$3.14 
TX,"Ward County, Texas",48475,2020,12.60%,"1,480",19.10%,640,$2.82 
TX,"Washington County, Texas",48477,2020,12.70%,"4,460",18.90%,"1,440",$2.85 
TX,"Webb County, Texas",48479,2020,16.20%,"44,480",25.20%,"22,770",$2.71 
TX,"Wharton County, Texas",48481,2020,14.40%,"5,990",21.70%,"2,350",$2.64 
TX,"Wheeler County, Texas",48483,2020,16.10%,840,22.30%,290,$3.21 
TX,"Wichita County, Texas",48485,2020,16.80%,"22,270",22.60%,"6,720",$3.08 
TX,"Wilbarger County, Texas",48487,2020,18.40%,"2,340",26.50%,750,$3.01 
TX,"Willacy County, Texas",48489,2020,19.00%,"4,080",30.90%,"1,570",$2.28 
TX,"Williamson County, Texas",48491,2020,10.70%,"61,070",12.60%,"18,410",$3.35 
TX,"Wilson County, Texas",48493,2020,10.80%,"5,400",13.80%,"1,660",$2.77 
TX,"Winkler County, Texas",48495,2020,12.10%,950,17.90%,410,$2.82 
TX,"Wise County, Texas",48497,2020,13.60%,"9,260",17.40%,"2,920",$3.13 
TX,"Wood County, Texas",48499,2020,15.60%,"7,040",20.70%,"1,790",$3.19 
TX,"Yoakum County, Texas",48501,2020,13.40%,"1,160",21.10%,600,$3.24 
TX,"Young County, Texas",48503,2020,13.90%,"2,500",18.90%,820,$2.93 
TX,"Zapata County, Texas",48505,2020,21.40%,"3,040",33.10%,"1,570",$2.72 
TX,"Zavala County, Texas",48507,2020,22.80%,"2,720",41.30%,"1,430",$2.40 
UT,"Beaver County, Utah",49001,2020,8.10%,540,10.80%,230,$3.12 
UT,"Box Elder County, Utah",49003,2020,9.90%,"5,440",12.90%,"2,240",$3.15 
UT,"Cache County, Utah",49005,2020,10.40%,"13,160",12.40%,"4,730",$2.99 
UT,"Carbon County, Utah",49007,2020,13.90%,"2,840",17.50%,940,$3.02 
UT,"Daggett County, Utah",49009,2020,7.70%,50,12.10%,20,$3.11 
UT,"Davis County, Utah",49011,2020,7.80%,"27,460",10.10%,"11,310",$3.26 
UT,"Duchesne County, Utah",49013,2020,14.10%,"2,810",18.20%,"1,230",$3.11 
UT,"Emery County, Utah",49015,2020,12.10%,"1,230",16.20%,480,$3.02 
UT,"Garfield County, Utah",49017,2020,16.60%,830,24.00%,280,$3.12 
UT,"Grand County, Utah",49019,2020,15.10%,"1,470",20.10%,400,$3.42 
UT,"Iron County, Utah",49021,2020,12.60%,"6,680",15.80%,"2,400",$3.12 
UT,"Juab County, Utah",49023,2020,10.80%,"1,250",13.60%,540,$3.17 
UT,"Kane County, Utah",49025,2020,13.90%,"1,060",15.40%,260,$3.12 
UT,"Millard County, Utah",49027,2020,11.10%,"1,440",15.40%,620,$2.99 
UT,"Morgan County, Utah",49029,2020,5.50%,660,5.80%,250,$3.26 
UT,"Piute County, Utah",49031,2020,17.30%,320,20.60%,80,$2.99 
UT,"Rich County, Utah",49033,2020,11.60%,280,15.20%,120,$2.99 
UT,"Salt Lake County, Utah",49035,2020,9.70%,"111,390",12.60%,"39,160",$3.28 
UT,"San Juan County, Utah",49037,2020,19.10%,"2,930",24.80%,"1,150",$3.35 
UT,"Sanpete County, Utah",49039,2020,11.00%,"3,340",14.50%,"1,120",$2.93 
UT,"Sevier County, Utah",49041,2020,12.20%,"2,620",16.70%,"1,050",$2.99 
UT,"Summit County, Utah",49043,2020,8.20%,"3,420",9.60%,980,$4.74 
UT,"Tooele County, Utah",49045,2020,8.50%,"5,930",11.50%,"2,620",$2.97 
UT,"Uintah County, Utah",49047,2020,14.20%,"5,060",18.90%,"2,220",$3.11 
UT,"Utah County, Utah",49049,2020,9.10%,"56,270",10.20%,"21,050",$3.17 
UT,"Wasatch County, Utah",49051,2020,8.70%,"2,880",11.60%,"1,200",$3.51 
UT,"Washington County, Utah",49053,2020,11.10%,"19,190",15.50%,"6,940",$3.26 
UT,"Wayne County, Utah",49055,2020,13.10%,350,18.20%,130,$2.99 
UT,"Weber County, Utah",49057,2020,9.50%,"24,270",12.90%,"9,250",$3.17 
VT,"Addison County, Vermont",50001,2020,8.30%,"3,070",11.60%,710,$4.33 
VT,"Bennington County, Vermont",50003,2020,11.30%,"4,040",15.70%,"1,060",$3.77 
VT,"Caledonia County, Vermont",50005,2020,10.80%,"3,260",16.00%,920,$4.06 
VT,"Chittenden County, Vermont",50007,2020,8.90%,"14,470",10.50%,"3,040",$4.21 
VT,"Essex County, Vermont",50009,2020,12.20%,750,20.50%,220,$3.68 
VT,"Franklin County, Vermont",50011,2020,9.10%,"4,500",11.00%,"1,210",$3.97 
VT,"Grand Isle County, Vermont",50013,2020,7.10%,500,10.50%,130,$3.47 
VT,"Lamoille County, Vermont",50015,2020,11.20%,"2,830",17.60%,910,$4.39 
VT,"Orange County, Vermont",50017,2020,9.00%,"2,600",12.90%,680,$4.28 
VT,"Orleans County, Vermont",50019,2020,12.00%,"3,210",17.40%,920,$3.68 
VT,"Rutland County, Vermont",50021,2020,11.00%,"6,430",14.90%,"1,540",$4.02 
VT,"Washington County, Vermont",50023,2020,9.30%,"5,440",13.80%,"1,500",$4.25 
VT,"Windham County, Vermont",50025,2020,12.10%,"5,140",17.90%,"1,360",$4.06 
VT,"Windsor County, Vermont",50027,2020,9.40%,"5,170",12.70%,"1,270",$4.47 
VA,"Accomack County, Virginia",51001,2020,11.80%,"3,840",22.50%,"1,520",$3.10 
VA,"Albemarle County, Virginia",51003,2020,7.60%,"8,310",6.40%,"1,400",$3.67 
VA,"Alleghany County, Virginia",51005,2020,12.80%,"1,920",15.80%,450,$3.47 
VA,"Amelia County, Virginia",51007,2020,8.60%,"1,120",12.80%,350,$3.31 
VA,"Amherst County, Virginia",51009,2020,9.20%,"2,930",11.20%,690,$3.13 
VA,"Appomattox County, Virginia",51011,2020,10.50%,"1,660",14.70%,500,$3.13 
VA,"Arlington County, Virginia",51013,2020,7.10%,"16,670",2.00%,850,$4.74 
VA,"Augusta County, Virginia",51015,2020,8.20%,"6,220",8.70%,"1,260",$3.39 
VA,"Bath County, Virginia",51017,2020,14.40%,610,15.20%,100,$3.15 
VA,"Bedford County, Virginia",51019,2020,7.90%,"6,230",8.80%,"1,380",$3.38 
VA,"Bland County, Virginia",51021,2020,10.60%,670,13.00%,130,$3.06 
VA,"Botetourt County, Virginia",51023,2020,6.70%,"2,250",5.00%,320,$3.47 
VA,"Brunswick County, Virginia",51025,2020,12.10%,"1,980",27.70%,720,$3.07 
VA,"Buchanan County, Virginia",51027,2020,19.60%,"4,180",26.20%,950,$2.96 
VA,"Buckingham County, Virginia",51029,2020,11.70%,"2,000",19.90%,630,$3.05 
VA,"Campbell County, Virginia",51031,2020,9.50%,"5,240",12.00%,"1,320",$3.13 
VA,"Caroline County, Virginia",51033,2020,7.40%,"2,270",12.40%,870,$3.50 
VA,"Carroll County, Virginia",51035,2020,13.70%,"4,110",14.60%,790,$3.34 
VA,"Charles City County, Virginia",51036,2020,9.10%,640,17.30%,180,$3.60 
VA,"Charlotte County, Virginia",51037,2020,15.10%,"1,800",23.80%,630,$3.05 
VA,"Chesterfield County, Virginia",51041,2020,6.40%,"22,370",9.70%,"8,060",$3.44 
VA,"Clarke County, Virginia",51043,2020,7.00%,"1,010",5.20%,150,$3.48 
VA,"Craig County, Virginia",51045,2020,11.10%,570,12.20%,110,$3.47 
VA,"Culpeper County, Virginia",51047,2020,7.30%,"3,800",8.70%,"1,110",$3.38 
VA,"Cumberland County, Virginia",51049,2020,8.70%,860,15.70%,310,$3.05 
VA,"Dickenson County, Virginia",51051,2020,19.00%,"2,770",22.00%,620,$3.17 
VA,"Dinwiddie County, Virginia",51053,2020,8.90%,"2,550",15.30%,910,$3.29 
VA,"Essex County, Virginia",51057,2020,11.00%,"1,210",21.80%,440,$3.50 
VA,"Fairfax County, Virginia",51059,2020,5.70%,"66,080",4.60%,"12,490",$4.23 
VA,"Fauquier County, Virginia",51061,2020,5.80%,"4,070",4.30%,700,$3.81 
VA,"Floyd County, Virginia",51063,2020,8.90%,"1,400",7.50%,230,$3.49 
VA,"Fluvanna County, Virginia",51065,2020,6.20%,"1,670",7.60%,410,$3.69 
VA,"Franklin County, Virginia",51067,2020,10.50%,"5,890",13.30%,"1,420",$3.15 
VA,"Frederick County, Virginia",51069,2020,6.60%,"5,780",5.60%,"1,130",$3.47 
VA,"Giles County, Virginia",51071,2020,9.80%,"1,650",10.30%,350,$3.04 
VA,"Gloucester County, Virginia",51073,2020,8.50%,"3,190",11.00%,810,$3.15 
VA,"Goochland County, Virginia",51075,2020,5.40%,"1,270",4.50%,190,$3.65 
VA,"Grayson County, Virginia",51077,2020,12.50%,"1,960",16.70%,430,$3.13 
VA,"Greene County, Virginia",51079,2020,8.40%,"1,650",10.60%,500,$4.55 
VA,"Greensville County, Virginia",51081,2020,9.30%,"1,060",23.50%,410,$3.02 
VA,"Halifax County, Virginia",51083,2020,11.70%,"4,000",18.10%,"1,270",$3.01 
VA,"Hanover County, Virginia",51085,2020,5.70%,"6,020",4.40%,"1,030",$3.49 
VA,"Henrico County, Virginia",51087,2020,8.20%,"27,040",12.80%,"9,650",$3.56 
VA,"Henry County, Virginia",51089,2020,12.90%,"6,610",20.80%,"2,070",$2.96 
VA,"Highland County, Virginia",51091,2020,9.60%,210,11.10%,30,$3.27 
VA,"Isle of Wight County, Virginia",51093,2020,8.20%,"3,040",11.90%,930,$3.50 
VA,"James City County, Virginia",51095,2020,7.70%,"5,850",9.00%,"1,350",$4.03 
VA,"King and Queen County, Virginia",51097,2020,7.50%,530,15.90%,210,$3.60 
VA,"King George County, Virginia",51099,2020,5.60%,"1,480",6.50%,430,$3.41 
VA,"King William County, Virginia",51101,2020,6.50%,"1,100",9.40%,360,$3.60 
VA,"Lancaster County, Virginia",51103,2020,11.10%,"1,180",23.40%,390,$3.15 
VA,"Lee County, Virginia",51105,2020,19.10%,"4,530",23.70%,"1,030",$2.93 
VA,"Loudoun County, Virginia",51107,2020,3.90%,"15,790",0.50%,600,$4.02 
VA,"Louisa County, Virginia",51109,2020,9.10%,"3,340",10.70%,790,$3.31 
VA,"Lunenburg County, Virginia",51111,2020,11.10%,"1,360",19.00%,460,$3.07 
VA,"Madison County, Virginia",51113,2020,7.90%,"1,040",8.50%,230,$3.38 
VA,"Mathews County, Virginia",51115,2020,8.60%,750,9.60%,130,$3.15 
VA,"Mecklenburg County, Virginia",51117,2020,12.10%,"3,710",22.50%,"1,290",$3.07 
VA,"Middlesex County, Virginia",51119,2020,8.90%,940,10.90%,190,$3.15 
VA,"Montgomery County, Virginia",51121,2020,10.60%,"10,460",8.10%,"1,230",$3.49 
VA,"Nelson County, Virginia",51125,2020,9.70%,"1,440",11.00%,290,$3.18 
VA,"New Kent County, Virginia",51127,2020,4.50%,"1,000",4.10%,180,$3.60 
VA,"Northampton County, Virginia",51131,2020,12.60%,"1,490",22.90%,530,$3.10 
VA,"Northumberland County, Virginia",51133,2020,9.00%,"1,090",19.20%,340,$3.61 
VA,"Nottoway County, Virginia",51135,2020,11.50%,"1,760",17.10%,500,$3.05 
VA,"Orange County, Virginia",51137,2020,9.20%,"3,360",13.50%,"1,030",$3.38 
VA,"Page County, Virginia",51139,2020,13.10%,"3,120",14.90%,710,$3.16 
VA,"Patrick County, Virginia",51141,2020,12.10%,"2,130",14.90%,460,$2.96 
VA,"Pittsylvania County, Virginia",51143,2020,11.70%,"7,100",17.30%,"1,980",$3.34 
VA,"Powhatan County, Virginia",51145,2020,5.20%,"1,510",3.60%,190,$3.31 
VA,"Prince Edward County, Virginia",51147,2020,13.40%,"3,060",20.50%,720,$3.05 
VA,"Prince George County, Virginia",51149,2020,7.40%,"2,820",14.70%,"1,240",$3.44 
VA,"Prince William County, Virginia",51153,2020,5.20%,"24,310",8.30%,"10,510",$3.64 
VA,"Pulaski County, Virginia",51155,2020,13.40%,"4,590",16.30%,990,$3.04 
VA,"Rappahannock County, Virginia",51157,2020,8.10%,600,6.70%,90,$3.38 
VA,"Richmond County, Virginia",51159,2020,10.50%,940,15.20%,230,$3.61 
VA,"Roanoke County, Virginia",51161,2020,7.60%,"7,130",7.00%,"1,320",$3.36 
VA,"Rockbridge County, Virginia",51163,2020,10.90%,"2,470",13.50%,550,$3.15 
VA,"Rockingham County, Virginia",51165,2020,7.80%,"6,360",7.30%,"1,310",$3.00 
VA,"Russell County, Virginia",51167,2020,16.10%,"4,330",15.40%,800,$3.08 
VA,"Scott County, Virginia",51169,2020,14.00%,"3,050",14.30%,570,$3.00 
VA,"Shenandoah County, Virginia",51171,2020,10.90%,"4,750",12.00%,"1,100",$3.29 
VA,"Smyth County, Virginia",51173,2020,15.70%,"4,800",18.80%,"1,100",$3.15 
VA,"Southampton County, Virginia",51175,2020,7.50%,"1,330",12.90%,450,$2.95 
VA,"Spotsylvania County, Virginia",51177,2020,6.70%,"8,980",9.00%,"3,000",$3.51 
VA,"Stafford County, Virginia",51179,2020,5.00%,"7,560",6.70%,"2,620",$3.62 
VA,"Surry County, Virginia",51181,2020,10.50%,680,21.80%,250,$4.03 
VA,"Sussex County, Virginia",51183,2020,9.60%,"1,070",22.20%,380,$3.44 
VA,"Tazewell County, Virginia",51185,2020,14.70%,"6,050",18.30%,"1,460",$2.93 
VA,"Warren County, Virginia",51187,2020,9.70%,"3,860",12.00%,"1,040",$3.43 
VA,"Washington County, Virginia",51191,2020,12.50%,"6,760",13.40%,"1,310",$3.32 
VA,"Westmoreland County, Virginia",51193,2020,10.70%,"1,920",16.40%,550,$3.41 
VA,"Wise County, Virginia",51195,2020,17.30%,"6,570",20.80%,"1,510",$3.17 
VA,"Wythe County, Virginia",51197,2020,12.70%,"3,640",14.30%,810,$3.13 
VA,"York County, Virginia",51199,2020,6.60%,"4,530",8.10%,"1,310",$3.42 
VA,"Alexandria city, Virginia",51510,2020,8.40%,"13,320",11.60%,"3,370",$4.31 
VA,"Bristol city, Virginia",51520,2020,17.50%,"2,980",24.10%,860,$3.32 
VA,"Buena Vista city, Virginia",51530,2020,12.40%,800,12.80%,170,$3.15 
VA,"Charlottesville city, Virginia",51540,2020,12.40%,"5,880",14.60%,"1,070",$4.55 
VA,"Chesapeake city, Virginia",51550,2020,6.90%,"16,720",11.90%,"7,020",$3.32 
VA,"Colonial Heights city, Virginia",51570,2020,10.30%,"1,780",16.10%,630,$3.03 
VA,"Covington city, Virginia",51580,2020,10.90%,610,17.40%,220,$3.47 
VA,"Danville city, Virginia",51590,2020,16.30%,"6,630",32.00%,"2,850",$2.90 
VA,"Emporia city, Virginia",51595,2020,15.60%,840,30.20%,500,$3.02 
VA,"Fairfax city, Virginia",51600,2020,6.50%,"1,520",3.50%,180,$3.93 
VA,"Falls Church city, Virginia",51610,2020,4.60%,660,0.00%, -   ,$4.23 
VA,"Franklin city, Virginia",51620,2020,12.80%,"1,030",28.90%,580,$3.35 
VA,"Fredericksburg city, Virginia",51630,2020,11.80%,"3,420",14.70%,890,$3.97 
VA,"Galax city, Virginia",51640,2020,16.40%,"1,050",19.20%,320,$3.34 
VA,"Hampton city, Virginia",51650,2020,11.30%,"15,320",24.10%,"6,890",$3.28 
VA,"Harrisonburg city, Virginia",51660,2020,11.60%,"6,220",13.20%,"1,150",$3.36 
VA,"Hopewell city, Virginia",51670,2020,17.10%,"3,840",33.80%,"1,950",$3.48 
VA,"Lexington city, Virginia",51678,2020,13.20%,950,8.50%,50,$3.15 
VA,"Lynchburg city, Virginia",51680,2020,12.30%,"9,970",19.90%,"3,060",$3.19 
VA,"Manassas city, Virginia",51683,2020,5.40%,"2,230",10.00%,"1,090",$3.55 
VA,"Manassas Park city, Virginia",51685,2020,5.60%,990,11.50%,520,$3.55 
VA,"Martinsville city, Virginia",51690,2020,18.40%,"2,330",34.30%,"1,050",$2.96 
VA,"Newport News city, Virginia",51700,2020,12.40%,"22,210",23.30%,"9,690",$3.24 
